Brooklyn Rolling Sales File.  All Sales From  September 2016 - August 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 09/11/17  Coop Sales File as of 09/08/17.,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 5/19/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1654,35, ,B9,560 JEFFERSON AVENUE, ,11221,2,0,2," 2,000 "," 2,952 ",1899,1,B9, -   ,1/4/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1655,21, ,B3,594 JEFFERSON AVENUE, ,11221,2,0,2," 1,942 "," 3,548 ",1901,1,B3, -   ,1/13/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1655,49, ,B3,294 STUYVESANT AVENUE, ,11221,2,0,2," 1,900 "," 3,272 ",1901,1,B3," 1,030,000 ",11/4/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1655,67, ,B3,537 HANCOCK STREET, ,11233,2,0,2," 1,800 "," 2,400 ",1899,1,B3," 1,360,000 ",9/12/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1655,73, ,B3,527A HANCOCK STREET, ,11233,2,0,2," 1,800 "," 3,240 ",1899,1,B3," 1,200,500 ",8/21/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1656,49, ,B9,631 HANCOCK STREET, ,11233,2,0,2," 1,800 "," 2,160 ",2005,1,B9," 1,300,000 ",7/14/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1657,14, ,B3,708 JEFFERSON AVENUE, ,11221,2,0,2," 1,500 "," 1,800 ",1899,1,B3," 1,200,000 ",2/6/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1657,24, ,B1,724-A JEFFERSON AVENUE, ,11221,2,0,2," 1,700 "," 2,118 ",1899,1,B1, -   ,4/9/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1657,31, ,B3,734 JEFFERSON AVENUE, ,11221,2,0,2," 1,800 "," 2,256 ",1899,1,B3," 1,765,000 ",6/29/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1657,40, ,B3,752 JEFFERSON AVENUE, ,11221,2,0,2," 2,000 "," 2,400 ",1899,1,B3," 1,600,000 ",10/11/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1657,47, ,B3,168-170 PATCHEN AVENUE, ,11221,2,0,2," 4,000 "," 1,780 ",1915,1,B3, -   ,12/7/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1657,55, ,B3,697 HANCOCK STREET, ,11233,2,0,2," 2,125 "," 2,835 ",1899,1,B3," 1,075,000 ",3/13/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1658,68, ,B3,773 HANCOCK STREET, ,11233,2,0,2," 2,000 "," 2,932 ",1899,1,B3, -   ,11/23/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1658,79, ,B3,747 HANCOCK STREET, ,11233,2,0,2," 1,900 "," 2,940 ",1899,1,B3," 1,375,000 ",6/23/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1658,81, ,B3,743 HANCOCK STREET, ,11233,2,0,2," 4,000 "," 3,060 ",1899,1,B3," 1,550,000 ",2/15/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1658,83, ,B3,737 HANCOCK STREET, ,11233,2,0,2," 2,000 "," 1,920 ",1899,1,B3," 35,000 ",9/28/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1661,39, ,B1,642 HANCOCK STREET, ,11233,2,0,2," 2,357 "," 3,210 ",2002,1,B1, -   ,10/9/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1662,23, ,B3,682 HANCOCK STREET, ,11233,2,0,2," 2,150 "," 1,695 ",1899,1,B3," 586,967 ",12/8/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1663,22, ,B3,750 HANCOCK STREET, ,11233,2,0,2," 1,800 "," 2,256 ",1899,1,B3," 830,000 ",6/2/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1663,58, ,B3,723 HALSEY STREET, ,11233,2,0,2," 2,000 "," 3,114 ",1899,1,B3, -   ,8/3/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1664,34, ,B3,450 HALSEY STREET, ,11233,2,0,2," 2,000 "," 2,520 ",1899,1,B3, -   ,6/16/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1664,78, ,B3,359 MACON STREET, ,11233,2,0,2," 1,992 "," 2,280 ",1899,1,B3," 1,750,000 ",7/18/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1665,53, ,B1,338 STUYVESANT AVENUE, ,11233,2,0,2," 1,640 "," 2,568 ",1899,1,B1, -   ,1/15/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1665,56, ,B3,479 MACON STREET, ,11233,2,0,2," 1,900 "," 2,451 ",1899,1,B3," 950,000 ",7/13/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1666,8, ,B3,313 STUYVESANT AVENUE, ,11233,2,0,2," 1,950 "," 2,408 ",1901,1,B3, -   ,7/10/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1666,30, ,B3,598 HALSEY STREET, ,11233,2,0,2," 1,667 "," 2,244 ",1899,1,B3, -   ,12/19/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1667,27, ,B3,654A HALSEY, ,11233,2,0,2," 1,667 "," 3,024 ",1899,1,B3," 1,650,000 ",9/7/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1667,39, ,B3,678 HALSEY STREET, ,11233,2,0,2," 1,406 "," 2,185 ",1899,1,B3," 1,400,000 ",6/16/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1667,51, ,B3,613 MACON STREET, ,11233,2,0,2," 2,000 "," 2,576 ",1899,1,B3," 1,300,000 ",5/11/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1667,59, ,B3,599 MACON STREET, ,11233,2,0,2," 1,917 "," 2,450 ",1899,1,B3, -   ,12/19/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1667,69, ,B3,583 MACON STREET, ,11233,2,0,2," 1,750 "," 3,130 ",1899,1,B3," 1,575,000 ",3/3/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1668,37, ,B3,752 HALSEY STREET, ,11233,2,0,2," 1,775 "," 2,457 ",1899,1,B3, -   ,8/2/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1668,44, ,B1,764 HALSEY STREET, ,11233,2,0,2," 1,800 "," 2,490 ",1899,1,B1," 1,400,000 ",12/27/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1668,47, ,B1,770 HALSEY STREET, ,11233,2,0,2," 1,800 "," 2,630 ",1899,1,B1, -   ,1/31/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1668,85, ,B3,645 MACON STREET, ,11233,2,0,2," 1,800 "," 2,340 ",1899,1,B3," 1,500,000 ",12/20/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1668,88, ,B9,639 MACON STREET, ,11233,2,0,2," 2,000 "," 3,600 ",1899,1,B9," 2,315,000 ",7/18/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1668,90, ,B3,635 MACON STREET, ,11233,2,0,2," 1,983 "," 2,490 ",1899,1,B3, -   ,12/23/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1668,91, ,B3,633 MACON STREET, ,11233,2,0,2," 1,875 "," 2,364 ",1899,1,B3," 1,200,000 ",10/13/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1669,11, ,B3,342 MACON STREET, ,11233,2,0,2," 2,000 "," 3,200 ",1899,1,B3, -   ,2/7/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1670,6, ,B1,381 LEWIS AVENUE, ,11233,2,0,2," 1,800 "," 2,496 ",1899,1,B1, -   ,3/21/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1671,9, ,B1,331A STUYVESANT AVENUE, ,11233,2,0,2," 1,200 "," 2,025 ",1899,1,B1," 1,316,500 ",11/17/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1671,13, ,B3,486 MACON STREET, ,11233,2,0,2," 2,000 "," 3,760 ",1899,1,B3, -   ,7/11/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1672,23, ,B3,570 MACON STREET, ,11233,2,0,2," 1,833 "," 2,520 ",1899,1,B3," 1,125,000 ",1/10/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1672,36, ,B3,588 MACON STREET, ,11233,2,0,2," 1,850 "," 2,480 ",1899,1,B3, -   ,9/28/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1672,56, ,B3,479 MAC DONOUGH STREET, ,11233,2,0,2," 1,900 "," 2,550 ",1899,1,B3, -   ,7/21/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1672,75, ,B3,449A MACDONOUGH STREET, ,11233,2,0,2," 1,758 "," 2,940 ",1899,1,B3," 1,280,000 ",5/16/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1673,40, ,B3,670 MACON STREET, ,11233,2,0,2," 1,800 "," 2,340 ",1899,1,B3," 1,400,000 ",4/25/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1673,40, ,B3,670 MACON STREET, ,11233,2,0,2," 1,800 "," 2,340 ",1899,1,B3, -   ,4/25/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1673,46, ,B3,682 MACON STREET, ,11233,2,0,2," 1,800 "," 2,340 ",1901,1,B3," 1,015,000 ",12/22/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1673,55, ,B1,579 MACDONOUGH STREET, ,11233,2,0,2," 1,867 "," 2,434 ",1901,1,B1, -   ,1/27/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1673,56, ,B3,577 MAC DONOUGH STREET, ,11233,2,0,2," 1,867 "," 3,136 ",1901,1,B3, -   ,2/14/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1674,70, ,B3,167 DECATUR STREET, ,11233,2,0,2," 2,000 "," 2,916 ",1899,1,B3," 1,280,000 ",11/2/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1674,71, ,B3,165 DECATUR STREET, ,11233,2,0,2," 2,000 "," 2,796 ",1899,1,B3," 533,333 ",1/27/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1675,73, ,B3,237 DECATUR STREET, ,11233,2,0,2," 1,667 "," 2,928 ",1899,1,B3," 1,200,000 ",12/22/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1678,33, ,B1,556 MACDONOUGH ST, ,11233,2,0,2," 1,800 "," 2,670 ",1899,1,B1," 50,000 ",10/6/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1678,44, ,B3,576A MAC DONOUGH STREET, ,11233,2,0,2," 1,833 "," 2,416 ",1899,1,B3," 995,000 ",12/15/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1678,58, ,B3,513 DECATUR STREET, ,11233,2,0,2," 1,407 "," 2,358 ",1899,1,B3," 1,220,000 ",5/10/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1678,58, ,B3,513 DECATUR STREET, ,11233,2,0,2," 1,407 "," 2,358 ",1899,1,B3," 800,000 ",2/14/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1678,63, ,B1,505 DECATUR STREET, ,11233,2,0,2," 1,833 "," 2,436 ",1899,1,B1," 850,000 ",10/24/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1678,67, ,B3,497 DECATUR STREET, ,11233,2,0,2," 1,800 "," 2,820 ",1899,1,B3, -   ,6/26/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1678,77, ,B3,477 DECATUR STREET, ,11233,2,0,2," 1,800 "," 2,524 ",1899,1,B3," 1,135,000 ",12/22/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1681,17, ,B1,314 DECATUR STREET, ,11233,2,0,2," 1,020 "," 2,100 ",1899,1,B1," 1,325,000 ",8/21/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1681,17, ,B1,314 DECATUR STREET, ,11233,2,0,2," 1,020 "," 2,100 ",1899,1,B1, -   ,8/21/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1681,51, ,B9,332 MALCOLM X BOULEVARD, ,11233,2,0,2," 1,425 "," 2,544 ",1901,1,B9, -   ,6/29/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1681,57, ,B3,201 BAINBRIDGE STREET, ,11233,2,0,2," 1,650 "," 1,968 ",1899,1,B3, -   ,10/22/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1681,83, ,B1,151 BAINBRIDGE STREET, ,11233,2,0,2," 2,000 "," 3,182 ",1905,1,B1, -   ,12/21/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1682,14, ,B3,374 DECATUR STREET, ,11233,2,0,2," 1,800 "," 2,664 ",1899,1,B3," 1,770,000 ",5/8/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1682,15, ,B3,376 DECATUR STREET, ,11233,2,0,2," 2,000 "," 2,680 ",1899,1,B3," 431,000 ",2/10/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1682,20, ,B1,384 DECATUR STREET, ,11233,2,0,2," 2,000 "," 3,080 ",1899,1,B1," 1,230,000 ",3/8/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1682,34, ,B3,408 DECATUR STREET, ,11233,2,0,2," 2,000 "," 2,280 ",1899,1,B3," 1,350,000 ",1/6/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1682,35, ,B3,410 DECATUR STREET, ,11233,2,0,2," 2,000 "," 2,480 ",1899,1,B3," 1,560,000 ",3/31/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1682,36, ,B3,412 DECATUR STREET, ,11233,2,0,2," 2,000 "," 2,360 ",1899,1,B3," 1,488,000 ",12/7/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1682,52, ,B3,263A BAINBRIDGE STREET, ,11233,2,0,2," 1,592 "," 2,121 ",1899,1,B3," 500,000 ",9/29/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1683,10, ,B3,440 DECATUR STREET, ,11233,2,0,2," 1,542 "," 1,530 ",1899,1,B3," 730,000 ",12/27/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1683,39, ,B3,484 DECATUR STREET, ,11233,2,0,2," 1,875 "," 2,964 ",1899,1,B3, -   ,5/3/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1683,67, ,B3,319 BAINBRIDGE STREET, ,11233,2,0,2," 2,000 "," 2,048 ",1899,1,B3," 1,230,000 ",9/15/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1684,31, ,B1,62A BAINBRIDGE STREET, ,11233,2,0,2," 1,750 "," 3,570 ",2005,1,B1," 1,050,000 ",11/3/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1686,24, ,B3,168 BAINBRIDGE STREET, ,11233,2,0,2," 2,000 "," 3,636 ",1899,1,B3," 1,425,000 ",5/24/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1687,16, ,B1,224 BAINBRIDGE STREET, ,11233,2,0,2," 1,840 "," 2,556 ",1899,1,B1, -   ,11/14/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1687,60, ,B3,215 CHAUNCEY STREET, ,11233,2,0,2," 1,919 "," 1,548 ",1901,1,B3," 905,000 ",2/16/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1687,64, ,B3,207 CHAUNCEY, ,11233,2,0,2," 2,600 "," 1,856 ",1901,1,B3, -   ,6/12/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1695,10, ,B3,88 MARION ST., ,11233,2,0,2," 2,500 "," 1,585 ",1901,1,B3," 800,000 ",3/8/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1699,4, ,B3,47 ALBANY AVENUE, ,11213,2,0,2," 2,000 "," 2,800 ",1901,1,B3," 900,000 ",11/29/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1703,43, ,B3,851 HERKIMER STREET, ,11233,2,0,2," 1,667 "," 1,600 ",1899,1,B3," 640,000 ",9/21/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1703,43, ,B3,851 HERKIMER STREET, ,11233,2,0,2," 1,667 "," 1,600 ",1899,1,B3, -   ,9/21/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1703,63, ,B3,809 HERKIMER STREET, ,11233,2,0,2," 1,875 "," 2,536 ",1899,1,B3, -   ,6/17/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1703,67, ,B1,799 HERKIMER STREET, ,11233,2,0,2," 1,667 "," 3,316 ",2014,1,B1," 1,225,000 ",5/2/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1703,67, ,B1,799 HERKIMER STREET, ,11233,2,0,2," 1,667 "," 3,316 ",2014,1,B1, -   ,5/2/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1703,68, ,B1,797 HERKIMER STREET, ,11233,2,0,2," 1,667 "," 3,316 ",2014,1,B1, -   ,5/2/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1705,39, ,B3,514 HERKIMER STREET, ,11213,2,0,2," 5,565 "," 2,540 ",1905,1,B3," 323,000 ",5/5/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1708,47, ,B2,32 ROCHESTER AVENUE, ,11233,2,0,2," 1,372 "," 1,890 ",1901,1,B2," 1,185,000 ",2/17/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1708,57, ,B3,48 ROCHESTER AVENUE, ,11233,2,0,2," 1,480 "," 1,944 ",1901,1,B3," 745,000 ",6/30/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1708,57, ,B3,48 ROCHESTER AVENUE, ,11233,2,0,2," 1,480 "," 1,944 ",1901,1,B3," 460,000 ",1/30/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1709,21, ,B3,806 HERKIMER STREET, ,11233,2,0,2," 1,225 "," 1,470 ",1901,1,B3, -   ,3/28/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1710,24, ,B3,846 HERKIMER STREET, ,11233,2,0,2," 2,786 "," 1,710 ",1901,1,B3, 10 ,3/23/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1710,26, ,B3,850 HERKIMER STREET, ,11233,2,0,2," 2,786 "," 1,687 ",1901,1,B3, -   ,9/15/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1710,33, ,B2,864 HERKIMER STREET, ,11233,2,0,2," 1,346 "," 1,673 ",1901,1,B2," 570,000 ",3/27/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1710,43, ,B3,40 BUFFALO AVENUE, ,11233,2,0,2," 1,600 "," 1,784 ",1901,1,B3," 600,000 ",5/18/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1712,34, ,B3,1851A ATLANTIC AVENUE, ,11233,2,0,2," 1,577 "," 1,680 ",1901,1,B3," 861,500 ",6/14/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1712,103, ,S2,47 BUFFALO AVENUE, ,11233,2,1,3, 979 ," 3,420 ",1901,1,S2," 669,722 ",3/30/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1712,103, ,S2,47 BUFFALO AVENUE, ,11233,2,1,3, 979 ," 3,420 ",1901,1,S2, -   ,2/27/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1712,126, ,B3,16 KANE PLACE, ,11233,2,0,2," 2,260 "," 1,854 ",1901,1,B3," 615,000 ",12/20/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1713,1, ,B3,35 KANE PLACE, ,11233,2,0,2," 1,567 "," 1,168 ",1901,1,B3," 475,000 ",11/21/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1730,44, ,S2,50 TOMPKINS AVENUE, ,11206,2,1,3," 1,558 "," 1,393 ",1931,1,S2," 1,050,000 ",2/16/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1730,63, ,B2,675 PARK AVENUE, ,11206,2,0,2," 2,000 "," 1,800 ",1910,1,B2," 10,000 ",4/25/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1730,148, ,B1,705 PARK AVENUE, ,11206,2,0,2," 1,374 "," 1,960 ",1992,1,B1, -   ,11/30/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1730,166, ,B1,671 PARK AVENUE, ,11206,2,0,2," 1,983 "," 1,944 ",1992,1,B1," 1,100,000 ",11/28/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1731,1, ,B1,725 PARK AVE, ,11206,2,0,2," 2,233 "," 1,960 ",1993,1,B1, -   ,11/8/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1731,144, ,B1,727 PARK AVENUE, ,11206,2,0,2," 1,983 "," 1,944 ",1995,1,B1," 1,100,000 ",10/27/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1732,109, ,B9,196 ELLERY STREET, ,11206,2,0,2," 1,983 "," 1,944 ",1993,1,B9," 999,000 ",8/18/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1732,113, ,B9,200 ELLERY STREET, ,11206,2,0,2," 2,850 "," 2,010 ",1993,1,B9," 1,110,000 ",9/16/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1739,44, ,B1,153 MARTIN L KING PLACE, ,11206,2,0,2," 1,875 "," 3,025 ",2004,1,B1," 920,000 ",2/13/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1747,32, ,S2,94 TOMPKINS AVENUE, ,11206,2,1,3," 1,800 "," 2,700 ",1931,1,S2," 1,050,000 ",4/24/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1747,32, ,S2,94 TOMPKINS AVENUE, ,11206,2,1,3," 1,800 "," 2,700 ",1931,1,S2, 10 ,2/27/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1756,64, ,B3,175 VERNON AVE, ,11206,2,0,2," 1,875 "," 2,532 ",1899,1,B3," 1,200,000 ",1/13/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1756,69, ,B1,167 VERNON AVENUE, ,11206,2,0,2," 1,875 "," 2,532 ",1899,1,B1," 1,400,000 ",1/10/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1757,61, ,B3,235 VERNON AVENUE, ,11206,2,0,2," 1,783 "," 2,139 ",1901,1,B3," 999,000 ",8/7/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1758,76, ,B3,469 WILLOUGHBY AVENUE, ,11206,2,0,2," 2,000 "," 2,520 ",1901,1,B3, -   ,2/25/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1760,33, ,B1,192 VERNON AVENUE, ,11206,2,0,2," 2,000 "," 2,480 ",1920,1,B1, -   ,6/13/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1760,33, ,B1,192 VERNON AVENUE, ,11206,2,0,2," 2,000 "," 2,480 ",1920,1,B1, -   ,2/13/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1760,55, ,B3,635 WILLOUGHBY AVENUE, ,11206,2,0,2," 1,900 "," 3,420 ",1901,1,B3," 900,500 ",11/28/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1762,52, ,B3,206 SPENCER ST, ,11205,2,0,2," 1,667 "," 1,752 ",1901,1,B3," 750,000 ",11/28/16
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1762,61, ,B3,222 SPENCER STREET, ,11205,2,0,2," 1,700 "," 2,380 ",1901,1,B3," 990,000 ",6/22/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1763,7, ,B3,215 SPENCER STREET, ,11205,2,0,2," 2,000 "," 2,200 ",1901,1,B3," 2,300,000 ",8/3/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1768,8, ,S2,155 TOMPKINS AVENUE, ,11206,2,1,3," 1,600 "," 3,464 ",1920,1,S2, -   ,8/23/17
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1768,18, ,B1,604 WILLOUGHBY AVENUE, ,11206,2,0,2," 1,733 "," 2,079 ",1910,1,B1," 400,000 ",6/13/17
